Close
0,2.933373212814331
1,2.946646213531494
2,3.1457438468933105
3,3.159017562866211
4,3.1457438468933105
5,3.1457438468933105
6,3.0528318881988525
7,2.9599196910858154
8,2.999738931655884
9,3.159017562866211
10,3.1457438468933105
11,3.1324708461761475
12,3.092651128768921
13,3.185563087463379
14,3.2519290447235107
15,3.1324708461761475
16,3.1457438468933105
17,3.2519290447235107
18,3.358114719390869
19,3.4510269165039062
20,3.4510269165039062
21,3.3514785766601562
22,3.384660482406616
23,3.3514785766601562
24,3.2519290447235107
25,3.1324708461761475
26,3.0130116939544678
27,3.079378128051758
28,3.092651128768921
29,3.0528318881988525
30,3.079378128051758
31,3.0528318881988525
32,3.0528318881988525
33,3.1457438468933105
34,3.1457438468933105
35,3.225383758544922
36,3.2519290447235107
37,3.1457438468933105
38,3.079378128051758
39,2.9068267345428467
40,2.933373212814331
41,3.1457438468933105
42,3.1457438468933105
43,3.105924367904663
44,3.079378128051758
45,3.172290325164795
46,3.225383758544922
47,3.238656759262085
48,3.212108612060547
49,3.172290325164795
50,3.1191978454589844
51,3.092651128768921
52,3.159017562866211
53,3.238656759262085
54,3.225383758544922
55,3.225383758544922
56,3.225383758544922
57,3.238656759262085
58,3.2917487621307373
59,3.2917487621307373
60,3.4510269165039062
61,3.484210968017578
62,3.4510269165039062
63,3.517393112182617
64,3.517393112182617
65,3.517393112182617
66,3.6169419288635254
67,3.6169419288635254
68,3.4510269165039062
69,3.4510269165039062
70,3.517393112182617
71,3.484210968017578
72,3.484210968017578
73,3.583759307861328
74,3.650125741958618
75,3.5505762100219727
76,3.6169419288635254
77,3.7164907455444336
78,3.816039800643921
79,3.7828574180603027
80,3.816039800643921
81,3.8492228984832764
82,3.816039800643921
83,3.6833081245422363
84,3.7164907455444336
85,3.8492228984832764
86,3.9024322032928467
87,3.868497848510742
88,3.7327613830566406
89,3.6648926734924316
90,3.4273531436920166
91,3.800628900527954
92,3.766695022583008
93,3.8345632553100586
94,3.800628900527954
95,3.6648926734924316
96,3.7327613830566406
97,3.766695022583008
98,3.766695022583008
99,3.698826313018799
100,3.6648926734924316
101,3.6309585571289062
102,3.5291547775268555
103,3.5970242023468018
104,3.6309585571289062
105,3.698826313018799
106,3.718566417694092
107,3.7880725860595703
108,3.753319501876831
109,3.7880725860595703
110,3.718566417694092
111,3.6838133335113525
112,3.649061441421509
113,3.718566417694092
114,3.753319501876831
115,3.857579469680786
116,3.961838960647583
117,3.996589183807373
118,3.961838960647583
119,3.996589183807373
120,4.031343460083008
121,3.961838960647583
122,3.892331123352051
123,3.8228256702423096
124,3.8228256702423096
125,3.7880725860595703
126,3.8228256702423096
127,3.718566417694092
128,3.753319501876831
129,3.718566417694092
130,3.753319501876831
131,3.753319501876831
132,3.8228256702423096
133,3.8228256702423096
134,3.8228256702423096
135,3.7880725860595703
136,3.7880725860595703
137,3.857579469680786
138,3.892331123352051
139,3.8228256702423096
140,3.7880725860595703
141,3.8228256702423096
142,3.7880725860595703
143,3.892331123352051
144,3.892331123352051
145,3.857579469680786
146,3.857579469680786
147,3.996589183807373
148,4.031343460083008
149,4.10084867477417
150,4.135601997375488
151,4.205107688903809
152,4.135601997375488
153,4.170354843139648
154,4.205107688903809
155,4.170354843139648
156,4.170354843139648
157,4.06609582901001
158,3.996589183807373
159,3.996589183807373
160,3.996589183807373
161,3.996589183807373
162,4.10084867477417
163,4.031343460083008
164,4.135601997375488
165,4.10084867477417
166,4.10084867477417
167,4.10084867477417
168,3.996589183807373
169,4.10084867477417
170,4.10084867477417
171,4.10084867477417
172,4.135601997375488
173,4.274613380432129
174,4.344120025634766
175,4.344120025634766
176,4.344120025634766
177,4.274613380432129
178,4.274613380432129
179,4.274613380432129
180,4.274613380432129
181,4.344120025634766
182,4.378872871398926
183,4.4483795166015625
184,4.4483795166015625
185,4.4483795166015625
186,4.4831318855285645
187,4.517884254455566
188,4.552638053894043
189,4.552638053894043
190,4.587390422821045
191,4.691649436950684
192,4.691649436950684
193,4.691649436950684
194,4.7959089279174805
195,4.691649436950684
196,4.761155128479004
197,4.934919834136963
198,4.865414142608643
199,4.7959089279174805
200,4.7959089279174805
201,4.865414142608643
202,4.934919834136963
203,4.934919834136963
204,4.830660820007324
205,4.830660820007324
206,4.865414142608643
207,4.7959089279174805
208,4.7959089279174805
209,4.7959089279174805
210,4.865414142608643
211,4.830660820007324
212,4.830660820007324
213,4.691649436950684
214,4.761155128479004
215,4.761155128479004
216,4.851513385772705
217,4.865414142608643
218,4.87931489944458
219,4.990525245666504
220,4.976624011993408
221,4.962723255157471
222,5.07393217086792
223,5.101734638214111
224,5.22684383392334
225,5.338054180145264
226,5.407559871673584
227,5.407559871673584
228,5.407559871673584
229,5.407559871673584
230,5.407559871673584
231,5.185141086578369
232,5.004425525665283
233,4.976624011993408
234,5.115636348724365
235,5.087832927703857
236,4.865414142608643
237,4.90711784362793
238,4.934919834136963
239,5.087832927703857
240,5.0461297035217285
241,5.115636348724365
242,5.101734638214111
243,5.07393217086792
244,4.948821067810059
245,4.87931489944458
246,5.07393217086792
247,5.060029983520508
248,5.115636348724365
249,5.07393217086792
250,5.087832927703857
251,5.060029983520508
252,5.07393217086792
253,5.087832927703857
254,5.143439292907715
255,5.157338619232178
256,5.268548488616943
257,5.24074649810791
258,5.282448768615723
259,5.254647731781006
260,5.22684383392334
261,5.296350479125977
262,5.296350479125977
263,5.22684383392334
264,5.324153423309326
265,5.3102521896362305
266,5.115636348724365
267,5.129537105560303
268,5.115636348724365
269,5.212944507598877
270,5.24074649810791
271,5.24074649810791
272,5.143439292907715
273,5.143439292907715
274,5.0461297035217285
275,5.018327713012695
276,4.934919834136963
277,4.87931489944458
278,4.976624011993408
279,4.948821067810059
280,4.768106460571289
281,4.5456862449646
282,4.656897068023682
283,4.90711784362793
284,4.851513385772705
285,4.976624011993408
286,5.060029983520508
287,5.185141086578369
288,5.22684383392334
289,4.948821067810059
290,5.018327713012695
291,5.032228469848633
292,4.948821067810059
293,4.90711784362793
294,4.921019554138184
295,4.934919834136963
296,4.87931489944458
297,4.7959089279174805
298,4.684698581695557
299,4.587390422821045
300,4.531785011291504
301,4.656897068023682
302,4.476181507110596
303,4.281564712524414
304,4.378872871398926
305,4.490081787109375
306,4.420576095581055
307,4.490081787109375
308,4.656897068023682
309,4.7959089279174805
310,4.921019554138184
311,5.004425525665283
312,5.032228469848633
313,4.851513385772705
314,4.87931489944458
